Contributor ID,Ratio,Mean_gap,Max_gap
47506,0.21104815864022664,4,150
142663,0.045845272206303724,22,591
9759,0.0724400871459695,13,513
62904,0.4104651162790698,2,226
49943,0.1092964824120603,9,351
147455,0.12527798369162343,8,152
110252,0.10811930405965203,9,737
627347,0.10504844467108618,9,634
47558,0.030753101520181722,32,653
889409,0.08752327746741155,11,199
951524,0.024766193280221685,40,658
376297,0.06942752740560293,14,721
1484458,0.31106471816283926,3,250
86923,0.06204535729567822,16,927
614441,0.6971428571428572,1,23
797145,1.1557377049180328,0,52
50816,0.09355828220858896,10,582
1677101,0.05103969754253308,19,352
60840,0.019587083112758072,51,929
223783,0.44298087333092745,2,1370
372629,0.041343021799047856,24,1196
319064,0.02909362178291682,34,1607
11096,0.03039049235993209,33,1303
531146,0.043843624406284254,23,1427
412498,0.16064981949458484,6,208
445578,0.2237417943107221,4,1225
3366407,0.06688493919550982,15,908
1614547,0.05008525149190111,20,757
1892329,0.02023121387283237,49,609
31197,0.05125458996328029,19,1868
50881,0.041792168674698794,24,510
4034676,0.02790494876825812,36,347
4694792,0.06443747823058169,15,1102
1396480,0.06851549755301795,14,380
372315,0.04590256265840608,21,879
247414,0.07414965986394557,13,782
1799532,0.03922622246104245,25,746
4150759,0.042317173377156944,23,709
808676,0.07722007722007722,12,1062
5177550,0.7048710601719198,1,106
2676502,0.11961301671064203,8,216
103044,0.039147040101845956,25,973
1572591,0.17161290322580644,5,141
2038724,0.0855085508550855,11,274
1746150,0.061457418788410885,16,535
521374,0.1773274224192527,5,169
882433,0.037056643726839596,27,1044
3048050,0.17919799498746866,5,498
8163010,3.8456375838926173,0,21
1473716,0.2627118644067797,3,101
6149469,0.06670403587443946,15,327
6337217,0.40224032586558045,2,193
5812172,0.05782312925170068,17,1490
1469567,0.6900286715514495,1,323
7353075,0.21984216459977451,4,35
92621,0.04548919949174079,22,706
5965514,0.058971492453884854,17,280
869916,0.03764093668690373,26,720
9698266,0.18762088974854932,5,211
8720760,0.16396103896103897,6,261
10861679,0.24691358024691357,4,226
2338730,0.06732495511669659,14,834
1034879,0.09921414538310412,10,129
7471214,0.05673037820252135,17,570
253448,0.0696629213483146,14,444
11696072,0.04383680555555555,23,1102
13819993,0.4146341463414634,2,36
12631168,0.26875,3,50
7505908,0.030338389731621937,33,654
5630772,0.09194312796208531,10,1818
2622622,0.031288800595977155,32,1098
15935372,0.13616557734204793,7,526
16873363,0.14157458563535913,7,1092
15841741,0.21316964285714285,4,189
8330928,0.22416998671978752,4,127
9455233,0.038755980861244016,25,926
998182,0.05453294340271805,18,275
17531320,0.06779100529100529,14,203
411070,0.03786073603388933,26,1862
121051,0.034493101379724056,29,493
300735,0.041170097508125676,24,553
28043514,0.1003584229390681,10,107
358166,0.02527646129541864,39,500
17060767,0.06441454337245921,15,302
28903912,0.4192708333333333,2,63
3102801,0.05650369003690037,17,351
13902714,0.06587136929460581,15,265
4704923,0.08572559889130865,11,465
17604779,0.20734463276836157,4,333
899547,0.03324468085106383,30,902
2003421,0.05037010290666185,19,2571
13937019,0.054998141954663696,18,368
1218696,0.020328381548084442,49,877
10077,0.07043160833154391,14,1935
11521989,0.06195121951219512,16,245
27344820,0.34201954397394135,2,735
560563,0.21058870011853023,4,152
470876,0.034646739130434784,29,2024
34818168,0.3944954128440367,2,61
33989260,0.09431021044427124,10,432
9719271,0.10671593131927842,9,658
18054835,0.15078082929456113,6,203
35184,0.07010500308832612,14,421
33666102,0.15535444947209653,6,743
678051,0.10644497771683237,9,129
5811002,0.03527336860670194,28,1021
22190807,0.07600208224882873,13,434
31876559,0.16346153846153846,6,101
32990417,0.09848484848484848,10,136
2766075,0.06415848782260997,15,844
10939449,0.35030549898167007,2,256
12157539,0.07435549525101764,13,558
21715336,0.30292716133424097,3,280
8289,0.20422535211267606,4,204
82213,0.1110236220472441,9,166
46160,0.22385830132309006,4,536
16702,0.052567731500202185,19,506
51294,0.1085899513776337,9,809
203952,0.42766151046405826,2,294
335298,0.02403762410729838,41,1345
395052,0.04175764192139738,24,1463
189417,0.09054122407688417,11,363
248739,0.04055190980986034,24,1260
166829,0.1373873873873874,7,356
729553,0.2422907488986784,4,155
470375,0.36585365853658536,2,128
447615,0.05236314178850731,19,358
42168,0.09069373942470389,11,1351
86697,0.07855626326963906,12,157
1430004,0.02295603037259403,43,3858
404042,0.41823899371069184,2,59
142444,0.07879564381806534,12,113
2325721,0.24449877750611246,4,135
354375,0.06359781950333132,15,400
208472,0.03691676636472398,27,4269
858026,0.24459234608985025,4,125
2131935,1.8177083333333333,0,49
1966385,0.1294559099437148,7,312
1482496,0.04098165356206814,24,1094
163732,0.043178460022984734,23,337
346384,0.36863543788187375,2,64
3075976,0.5268245529241179,1,240
802766,0.13636363636363635,7,155
476500,0.09697933227344992,10,1015
646348,0.12118226600985221,8,752
3315180,0.6190757128810226,1,409
1490139,0.15679190751445088,6,432
4302884,0.33048433048433046,3,120
4789749,0.04246575342465753,23,2806
4414625,0.593011305241521,1,201
2006904,0.27256317689530685,3,45
2096436,0.04456284814725115,22,299
1546024,0.11091393078970718,9,211
1896590,0.02842497670083877,35,1656
1616695,0.028824833702882482,35,2728
3271817,0.19537572254335261,5,392
1166448,0.0648698035632709,15,432
35055,0.02345348654179128,42,1350
1902918,0.034482758620689655,29,914
44750,0.03273756857193417,30,1197
1252182,0.13955637707948243,7,301
2379776,0.48498276710979815,2,895
3477151,0.20777027027027026,4,232
3358912,0.3696060037523452,2,33
5706329,0.22573839662447256,4,200
5318500,0.1787722059815606,5,400
1761937,0.4675925925925926,2,74
13976,0.19036308109942315,5,881
4059252,0.33766233766233766,2,168
42630,0.03653693407466243,27,593
813120,0.17939814814814814,5,142
1943326,0.1387865865477806,7,573
7107054,0.029827999129109516,33,1060
453720,0.21375661375661376,4,56
4630363,0.07060849598163031,14,538
2572536,0.03313381787088499,30,1751
185898,0.2080267558528428,4,406
2793164,0.12463832628533274,8,673
391104,0.06854838709677419,14,118
1795359,0.06338028169014084,15,1136
822615,0.05589667584162609,17,568
6898026,0.06802030456852792,14,215
3683078,0.13380530973451327,7,954
8868632,0.06063947078280044,16,1918
3392400,0.07565185457216306,13,903
5311630,0.1372161895360316,7,611
3346403,0.138676844783715,7,193
6358019,0.08497467642093416,11,417
1477111,0.10722781335773102,9,1438
365061,0.09100797679477883,11,655
9109237,0.026531118274237542,38,749
3290566,0.10163934426229508,9,100
1812441,0.07945205479452055,12,467
11316070,0.05102040816326531,19,701
551300,2.6877803696393325,0,109
416627,0.051595383570943655,19,767
6239596,0.04507646900992755,22,663
6036800,0.14276554819405857,7,115
10743416,0.05536831969186327,18,1256
10783139,0.039030955585464336,25,2634
14347791,0.17108088761632068,5,556
2427641,0.08773354995938261,11,471
60728,0.03286917098445596,30,2000
3728783,0.03069334064127158,32,614
12536756,0.05278959219414561,19,425
25649496,0.2964169381107492,3,170
26240210,0.14653465346534653,6,205
19002830,0.17624309392265194,5,469
9856656,0.046464646464646465,21,339
7578598,0.05197132616487455,19,924
10863197,0.22777777777777777,4,59
18174831,0.1766329346826127,5,119
24323093,0.11868686868686869,8,178
34452882,0.22107674684994272,4,237
102175,0.020590142671854734,48,625
784547,0.0420773313115997,23,435
7265,0.06496390893947807,15,395
194089,0.05216095380029806,19,478
892739,0.058595909342177996,17,491
8789570,0.029172644667623145,34,513
1069316,0.03233679072605247,31,529
180850,0.036034452452100546,27,1624
6479630,0.3475103734439834,2,68
62058,0.04234930448222566,23,276
7557079,0.03401541323412171,29,360
19234916,0.09924215084806928,10,713
7196877,0.028784648187633263,35,1590
15420856,0.03463203463203463,29,426
8834,0.02298116820938398,43,893
1018034,0.03741596024554224,26,414
3378,0.05425241041876529,18,2189
6169,0.04083405734144222,24,3369
7320,0.16737830913748933,6,119
17790,0.061669404210840675,16,573
25065,0.04492286828275979,22,1219
80885,0.09782608695652174,10,289
214542,0.048501178848097,20,394
269251,0.36795252225519287,2,434
23204,0.03967538322813345,25,861
18034,0.08609047940580689,11,1070
399414,0.28487690504103164,3,358
2618808,0.13218390804597702,7,231
1071745,0.02939575394665215,34,471
1266298,0.029573789504204116,34,643
1122047,0.0742811501597444,13,507
2301320,0.08245382585751979,12,1053
608951,0.45576923076923076,2,57
122305,0.12377495462794919,8,522
194861,0.10512687726566546,9,279
2962903,0.02191663085517834,46,3192
145146,0.022392834293026232,45,1594
1570001,0.03235843186060983,31,843
285310,0.050194720900043274,20,459
38198,0.019641465315666407,51,603
4126605,0.09073359073359073,11,212
358207,0.03802281368821293,26,814
6803532,0.19529652351738241,5,268
5877666,0.13387423935091278,7,265
271227,0.08507670850767085,11,116
220505,0.09987819732034105,10,378
4446447,0.028594442207007652,35,2050
206571,0.06205493387589013,16,828
8687907,3.0,0,5
447784,0.058662780105665877,17,2752
8097292,0.03802202368585082,26,1664
275605,0.027274461186343697,36,1498
1957748,0.04177449168207024,24,1654
322170,0.035998615437867774,27,588
296103,0.034167794316644115,29,523
266293,0.08364732479276564,12,528
92053,0.5842988068476569,1,1344
5647774,0.08222103577148959,12,521
286058,0.07904290429042904,12,358
9535527,0.04602510460251046,21,401
3308922,0.08416169648774023,11,114
8185012,0.07810320781032078,12,179
123004,0.1439873417721519,6,392
11774442,0.030757498729028977,32,1357
1938168,0.13340909090909092,7,969
8729451,0.2691887163787448,3,120
1553562,0.04044380816034359,24,718
13518729,0.466881667080129,2,138
238571,0.058419243986254296,17,539
3062783,0.04789948959560267,20,967
14905915,0.6276754604280737,1,1209
4635357,0.03851851851851852,26,449
452348,0.024362606232294616,41,1539
6289403,0.06640876853642812,15,202
54984,0.05307717355910127,18,493
9297726,0.03929539295392954,25,577
213194,0.05893358278765201,17,523
2745211,0.20889672741524593,4,995
4175835,0.08652447891420262,11,1424
534835,0.1599529550132314,6,686
10426732,0.08493723849372385,11,919
10927030,0.045890892062748774,21,972
1664557,0.12266718506998445,8,236
10440891,0.03345280764635603,30,511
44833,0.05114401076716016,19,1552
14101812,0.3243112614789754,3,321
1324750,0.07180293501048218,13,701
68249,0.02191421614534557,46,2556
16238756,0.03356121814791796,30,820
35056011,0.1437389770723104,7,98
7162328,0.05913847651496715,16,300
10370269,0.05018876304685765,20,615
12897086,0.032740615297770254,30,1813
34084,0.02201950298836112,45,2910
39526041,0.6482939632545932,1,23
38020,0.07820855614973261,12,665
473485,0.01936141304347826,52,3555
172616,0.0738665308201732,13,267
237258,0.03194351042367182,31,1018
580942,0.14731369150779897,6,344
6184477,0.06476267095736123,15,510
449239,0.021007586072748493,48,1771
13974845,0.11875808538163002,8,129
29330520,0.254249815225425,3,66
51,0.0326244063596944,30,3378
14940,0.06513614522156967,15,412
10722,0.026680896478121666,37,2013
28679,0.05253623188405797,19,464
10795,0.029351750117720923,34,1008
32337,0.0385978731784167,26,2419
5904,0.024073285044737963,41,1140
21737,0.0288659793814433,34,1389
13420,0.13640973630831643,7,636
5016,0.02961992136304063,34,794
14229,0.12104072398190045,8,158
41228,0.07655786350148368,13,215
95921,0.0626681436936224,15,371
82307,0.09928400954653938,10,629
47960,0.0595718901453958,16,4065
8316,0.11770779556014456,8,331
32104,0.030504908835904627,32,1320
87517,0.135605511240029,7,155
35390,0.07820646506777894,12,1142
61329,0.2708578143360752,3,293
75150,0.37293729372937295,2,38
1689,0.01807815324711445,55,3982
81676,0.052244122536214674,19,1220
213564,0.8422818791946308,1,58
40082,0.06055363321799308,16,2854
4259,0.10926088226701723,9,577
329513,0.26811305732484075,3,1202
221935,0.03975299112311849,25,764
343214,0.6425902864259029,1,89
379272,0.02441488466071729,41,2476
352341,0.11884284597341674,8,297
201610,0.24913013221990257,4,636
309415,0.2832512315270936,3,51
273740,0.3746312684365782,2,36
123609,0.027992277992277992,35,1396
309403,0.07630522088353414,13,235
140154,0.04111869485600133,24,565
150280,0.035806037251123954,28,2263
133716,0.047126026419136026,21,713
21916,0.034357609484635857,29,1909
60759,0.05876821814762576,17,890
227287,0.16156615661566157,6,1555
573321,0.036369101292455665,27,348
230605,0.11254019292604502,8,316
346386,0.04402736362041747,22,1461
141421,0.055443548387096774,18,960
609725,0.2281810418445773,4,106
541143,0.1299353912419239,7,636
266416,0.9122006841505131,1,209
126457,0.11535893155258764,8,1028
1161082,0.9,1,23
580725,0.02154398563734291,46,3725
344384,0.08838731909028257,11,1224
85553,0.23255813953488372,4,180
1345659,1.486322188449848,0,53
1233313,0.08883469778784184,11,267
322337,0.0348866184899078,28,1609
620273,0.06383948928408573,15,672
304397,0.047058823529411764,21,741
899701,0.07840842598010532,12,436
681774,0.13387046792686705,7,641
725438,0.07171620325982742,13,1815
371404,2.06687898089172,0,73
865671,0.3060453400503778,3,63
1929579,0.16355140186915887,6,172
878749,0.38724061052992625,2,509
981967,0.06618030224075039,15,1212
799863,0.10946291560102302,9,217
881880,0.03081636330870427,32,788
518244,0.17125748502994012,5,125
286968,0.018783984181908058,53,1224
1243744,0.06004228329809725,16,1675
292299,0.047600913937547604,21,496
320488,0.3233082706766917,3,81
375132,0.05727554179566564,17,1263
633563,0.9460869565217391,1,258
10059,0.06876748637903107,14,205
783435,0.08314878196094222,12,1041
1667654,0.4565826330532213,2,41
754651,0.13214739517153748,7,338
413045,0.1021021021021021,9,188
278044,0.13725490196078433,7,312
1478872,0.04486386138613861,22,851
169582,0.20053120849933598,5,111
2947772,0.03142443663427744,32,2534
277326,0.12883435582822086,7,230
1491617,0.8266666666666667,1,35
401378,0.11991657977059438,8,237
3006002,0.3339285714285714,3,261
1551192,0.040597813963863486,24,1164
321664,0.027277406073082863,36,1386
429249,0.2233741753063148,4,483
233102,0.37154508382419577,2,32
350890,0.12971566623304218,7,488
1257800,0.027907884465261514,36,935
60449,0.26585577758470896,3,138
388128,0.09281894576012223,10,251
1486883,0.10267338240991863,9,1875
3349235,0.025727069351230425,39,854
2036490,0.5395033860045146,1,38
1839933,0.03344540789240842,30,1982
1099150,0.18546712802768167,5,323
2900330,0.45241038318912236,2,41
1481857,0.05582631812140009,17,1893
557288,0.1351636747624076,7,133
222351,0.10652463382157124,9,1350
4871029,0.0877742946708464,11,312
1731964,0.023717595146166576,42,572
2530149,0.10732067121519454,9,1303
524424,0.042289258528333803,23,1041
3022187,0.06502732240437159,15,1074
118799,0.09985835694050992,10,982
2048686,0.4734561213434453,2,205
2362410,0.02157258064516129,46,2075
440983,0.030580511402902556,32,1893
988917,0.03855203619909502,26,3101
4895296,0.02200956937799043,45,2431
534538,0.02244811520542143,44,364
4453594,0.13828689370485037,7,204
3457187,0.0430939226519337,23,2375
4322169,0.11844540407156076,8,505
104025,0.23248792270531402,4,88
54890,0.03362676056338028,29,1689
1347436,0.025730315341458695,39,2727
7548290,0.2098138747884941,4,60
6475994,1.1076388888888888,0,24
6617523,0.07194616977225674,13,1571
6261166,0.04826254826254826,20,715
4916882,0.16779661016949152,5,96
245398,0.025940996948118005,38,1078
222030,0.09186535764375876,10,963
8807061,0.6257309941520468,1,34
162151,0.05794080867027928,17,533
124324,0.09442475024170158,10,975
204692,0.1051763930102209,9,180
8019410,0.08333333333333333,12,281
1370770,0.052386912211693185,19,210
2270560,0.046889295516925895,21,322
9600753,0.21750663129973474,4,1186
11152513,0.1329608938547486,7,237
530292,0.07804665358622193,12,860
10389498,0.26166666666666666,3,396
448402,0.34772036474164136,2,167
3102449,0.08221024258760108,12,133
11024752,0.18210862619808307,5,100
12771883,0.3582554517133956,2,30
3046099,0.04684398570861453,21,252
2995750,0.10283687943262411,9,234
11386661,0.03340543138668589,30,1085
9356143,0.2796242774566474,3,233
2551723,0.02369106846718787,42,1121
6531135,0.07643312101910828,13,125
5102871,0.08223429014740109,12,286
8158242,0.034692498310430274,29,479
13304210,0.11141507087789107,8,448
5121857,0.0739870816206694,13,315
1550996,0.021111512089498376,47,3353
246091,0.020160629405015573,50,1445
11667930,0.3213213213213213,3,262
7431091,0.0576175326970661,17,845
14161360,0.2935606060606061,3,34
2922608,0.03257328990228013,30,960
113635,0.15749109832922487,6,495
16203606,0.1301528485409912,7,657
4513618,0.038289601554907675,26,971
9645624,0.09304084720121028,10,207
8590318,0.03871351995235259,26,1026
15369907,0.08662311843226356,11,1281
